,file_name,type,id_enterprise,original_ext,destination_ext,size,web_source,original_path,destination_path
466,13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html,AVIS-SOC,13637,html,csv,240.18,GLASSDOOR,datalake\0_SOURCE_WEB\13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13637-AVIS-SOC-GLASSDOOR-E3133104_P1.html
467,13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html,AVIS-SOC,13638,html,csv,272.845,GLASSDOOR,datalake\0_SOURCE_WEB\13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13638-AVIS-SOC-GLASSDOOR-E1481570_P1.html
468,13639-AVIS-SOC-GLASSDOOR-E7448_P1.html,AVIS-SOC,13639,html,csv,466.934,GLASSDOOR,datalake\0_SOURCE_WEB\13639-AVIS-SOC-GLASSDOOR-E7448_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13639-AVIS-SOC-GLASSDOOR-E7448_P1.html
469,13639-AVIS-SOC-GLASSDOOR-E7448_P2.html,AVIS-SOC,13639,html,csv,419.892,GLASSDOOR,datalake\0_SOURCE_WEB\13639-AVIS-SOC-GLASSDOOR-E7448_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13639-AVIS-SOC-GLASSDOOR-E7448_P2.html
470,13640-AVIS-SOC-GLASSDOOR-E427636_P1.html,AVIS-SOC,13640,html,csv,406.047,GLASSDOOR,datalake\0_SOURCE_WEB\13640-AVIS-SOC-GLASSDOOR-E427636_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13640-AVIS-SOC-GLASSDOOR-E427636_P1.html
471,13640-AVIS-SOC-GLASSDOOR-E427636_P2.html,AVIS-SOC,13640,html,csv,366.888,GLASSDOOR,datalake\0_SOURCE_WEB\13640-AVIS-SOC-GLASSDOOR-E427636_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13640-AVIS-SOC-GLASSDOOR-E427636_P2.html
472,13641-AVIS-SOC-GLASSDOOR-E28187_P1.html,AVIS-SOC,13641,html,csv,306.114,GLASSDOOR,datalake\0_SOURCE_WEB\13641-AVIS-SOC-GLASSDOOR-E28187_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13641-AVIS-SOC-GLASSDOOR-E28187_P1.html
473,13643-AVIS-SOC-GLASSDOOR-E2411165_P1.html,AVIS-SOC,13643,html,csv,232.896,GLASSDOOR,datalake\0_SOURCE_WEB\13643-AVIS-SOC-GLASSDOOR-E2411165_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13643-AVIS-SOC-GLASSDOOR-E2411165_P1.html
474,13645-AVIS-SOC-GLASSDOOR-E14590_P1.html,AVIS-SOC,13645,html,csv,476.954,GLASSDOOR,datalake\0_SOURCE_WEB\13645-AVIS-SOC-GLASSDOOR-E14590_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13645-AVIS-SOC-GLASSDOOR-E14590_P1.html
475,13645-AVIS-SOC-GLASSDOOR-E14590_P2.html,AVIS-SOC,13645,html,csv,466.018,GLASSDOOR,datalake\0_SOURCE_WEB\13645-AVIS-SOC-GLASSDOOR-E14590_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13645-AVIS-SOC-GLASSDOOR-E14590_P2.html
476,13646-AVIS-SOC-GLASSDOOR-E3489_P1.html,AVIS-SOC,13646,html,csv,405.553,GLASSDOOR,datalake\0_SOURCE_WEB\13646-AVIS-SOC-GLASSDOOR-E3489_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13646-AVIS-SOC-GLASSDOOR-E3489_P1.html
477,13646-AVIS-SOC-GLASSDOOR-E3489_P2.html,AVIS-SOC,13646,html,csv,409.459,GLASSDOOR,datalake\0_SOURCE_WEB\13646-AVIS-SOC-GLASSDOOR-E3489_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13646-AVIS-SOC-GLASSDOOR-E3489_P2.html
478,13647-AVIS-SOC-GLASSDOOR-E241449_P1.html,AVIS-SOC,13647,html,csv,256.721,GLASSDOOR,datalake\0_SOURCE_WEB\13647-AVIS-SOC-GLASSDOOR-E241449_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13647-AVIS-SOC-GLASSDOOR-E241449_P1.html
479,13648-AVIS-SOC-GLASSDOOR-E1137726_P1.html,AVIS-SOC,13648,html,csv,341.533,GLASSDOOR,datalake\0_SOURCE_WEB\13648-AVIS-SOC-GLASSDOOR-E1137726_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13648-AVIS-SOC-GLASSDOOR-E1137726_P1.html
480,13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html,AVIS-SOC,13648,html,csv,267.516,GLASSDOOR,datalake\0_SOURCE_WEB\13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13648-AVIS-SOC-GLASSDOOR-E1137726_P2.html
481,13649-AVIS-SOC-GLASSDOOR-E2548_P1.html,AVIS-SOC,13649,html,csv,616.374,GLASSDOOR,datalake\0_SOURCE_WEB\13649-AVIS-SOC-GLASSDOOR-E2548_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13649-AVIS-SOC-GLASSDOOR-E2548_P1.html
482,13649-AVIS-SOC-GLASSDOOR-E2548_P2.html,AVIS-SOC,13649,html,csv,615.832,GLASSDOOR,datalake\0_SOURCE_WEB\13649-AVIS-SOC-GLASSDOOR-E2548_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13649-AVIS-SOC-GLASSDOOR-E2548_P2.html
483,13650-AVIS-SOC-GLASSDOOR-E809243_P1.html,AVIS-SOC,13650,html,csv,256.309,GLASSDOOR,datalake\0_SOURCE_WEB\13650-AVIS-SOC-GLASSDOOR-E809243_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13650-AVIS-SOC-GLASSDOOR-E809243_P1.html
484,13652-AVIS-SOC-GLASSDOOR-E788645_P1.html,AVIS-SOC,13652,html,csv,397.22,GLASSDOOR,datalake\0_SOURCE_WEB\13652-AVIS-SOC-GLASSDOOR-E788645_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13652-AVIS-SOC-GLASSDOOR-E788645_P1.html
485,13652-AVIS-SOC-GLASSDOOR-E788645_P2.html,AVIS-SOC,13652,html,csv,364.068,GLASSDOOR,datalake\0_SOURCE_WEB\13652-AVIS-SOC-GLASSDOOR-E788645_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13652-AVIS-SOC-GLASSDOOR-E788645_P2.html
486,13653-AVIS-SOC-GLASSDOOR-E454220_P1.html,AVIS-SOC,13653,html,csv,322.247,GLASSDOOR,datalake\0_SOURCE_WEB\13653-AVIS-SOC-GLASSDOOR-E454220_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13653-AVIS-SOC-GLASSDOOR-E454220_P1.html
487,13654-AVIS-SOC-GLASSDOOR-E899918_P1.html,AVIS-SOC,13654,html,csv,246.304,GLASSDOOR,datalake\0_SOURCE_WEB\13654-AVIS-SOC-GLASSDOOR-E899918_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13654-AVIS-SOC-GLASSDOOR-E899918_P1.html
488,13655-AVIS-SOC-GLASSDOOR-E717393_P1.html,AVIS-SOC,13655,html,csv,256.205,GLASSDOOR,datalake\0_SOURCE_WEB\13655-AVIS-SOC-GLASSDOOR-E717393_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13655-AVIS-SOC-GLASSDOOR-E717393_P1.html
489,13660-AVIS-SOC-GLASSDOOR-E26056_P1.html,AVIS-SOC,13660,html,csv,362.153,GLASSDOOR,datalake\0_SOURCE_WEB\13660-AVIS-SOC-GLASSDOOR-E26056_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13660-AVIS-SOC-GLASSDOOR-E26056_P1.html
490,13660-AVIS-SOC-GLASSDOOR-E26056_P2.html,AVIS-SOC,13660,html,csv,409.073,GLASSDOOR,datalake\0_SOURCE_WEB\13660-AVIS-SOC-GLASSDOOR-E26056_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13660-AVIS-SOC-GLASSDOOR-E26056_P2.html
491,13661-AVIS-SOC-GLASSDOOR-E633820_P1.html,AVIS-SOC,13661,html,csv,363.97,GLASSDOOR,datalake\0_SOURCE_WEB\13661-AVIS-SOC-GLASSDOOR-E633820_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13661-AVIS-SOC-GLASSDOOR-E633820_P1.html
492,13661-AVIS-SOC-GLASSDOOR-E633820_P2.html,AVIS-SOC,13661,html,csv,351.372,GLASSDOOR,datalake\0_SOURCE_WEB\13661-AVIS-SOC-GLASSDOOR-E633820_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13661-AVIS-SOC-GLASSDOOR-E633820_P2.html
493,13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html,AVIS-SOC,13668,html,csv,323.931,GLASSDOOR,datalake\0_SOURCE_WEB\13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html
494,13668-AVIS-SOC-GLASSDOOR-E1127933_P2.html,AVIS-SOC,13668,html,csv,233.503,GLASSDOOR,datalake\0_SOURCE_WEB\13668-AVIS-SOC-GLASSDOOR-E1127933_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13668-AVIS-SOC-GLASSDOOR-E1127933_P2.html
495,13673-AVIS-SOC-GLASSDOOR-E1464013_P1.html,AVIS-SOC,13673,html,csv,334.721,GLASSDOOR,datalake\0_SOURCE_WEB\13673-AVIS-SOC-GLASSDOOR-E1464013_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13673-AVIS-SOC-GLASSDOOR-E1464013_P1.html
496,13673-AVIS-SOC-GLASSDOOR-E1464013_P2.html,AVIS-SOC,13673,html,csv,268.144,GLASSDOOR,datalake\0_SOURCE_WEB\13673-AVIS-SOC-GLASSDOOR-E1464013_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13673-AVIS-SOC-GLASSDOOR-E1464013_P2.html
497,13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html,AVIS-SOC,13676,html,csv,316.707,GLASSDOOR,datalake\0_SOURCE_WEB\13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html
498,13677-AVIS-SOC-GLASSDOOR-E1063459_P1.html,AVIS-SOC,13677,html,csv,234.474,GLASSDOOR,datalake\0_SOURCE_WEB\13677-AVIS-SOC-GLASSDOOR-E1063459_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13677-AVIS-SOC-GLASSDOOR-E1063459_P1.html
499,13678-AVIS-SOC-GLASSDOOR-E379472_P1.html,AVIS-SOC,13678,html,csv,403.493,GLASSDOOR,datalake\0_SOURCE_WEB\13678-AVIS-SOC-GLASSDOOR-E379472_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13678-AVIS-SOC-GLASSDOOR-E379472_P1.html
500,13678-AVIS-SOC-GLASSDOOR-E379472_P2.html,AVIS-SOC,13678,html,csv,354.6,GLASSDOOR,datalake\0_SOURCE_WEB\13678-AVIS-SOC-GLASSDOOR-E379472_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13678-AVIS-SOC-GLASSDOOR-E379472_P2.html
501,13679-AVIS-SOC-GLASSDOOR-E906809_P1.html,AVIS-SOC,13679,html,csv,346.316,GLASSDOOR,datalake\0_SOURCE_WEB\13679-AVIS-SOC-GLASSDOOR-E906809_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13679-AVIS-SOC-GLASSDOOR-E906809_P1.html
502,13679-AVIS-SOC-GLASSDOOR-E906809_P2.html,AVIS-SOC,13679,html,csv,293.832,GLASSDOOR,datalake\0_SOURCE_WEB\13679-AVIS-SOC-GLASSDOOR-E906809_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13679-AVIS-SOC-GLASSDOOR-E906809_P2.html
503,13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,AVIS-SOC,13689,html,csv,329.489,GLASSDOOR,datalake\0_SOURCE_WEB\13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html
504,13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html,AVIS-SOC,13689,html,csv,285.812,GLASSDOOR,datalake\0_SOURCE_WEB\13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html
505,13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html,AVIS-SOC,13691,html,csv,352.443,GLASSDOOR,datalake\0_SOURCE_WEB\13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html
506,13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html,AVIS-SOC,13691,html,csv,398.786,GLASSDOOR,datalake\0_SOURCE_WEB\13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13691-AVIS-SOC-GLASSDOOR-E1130973_P2.html
507,13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,AVIS-SOC,13692,html,csv,357.512,GLASSDOOR,datalake\0_SOURCE_WEB\13692-AVIS-SOC-GLASSDOOR-E929611_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13692-AVIS-SOC-GLASSDOOR-E929611_P1.html
508,13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,AVIS-SOC,13692,html,csv,356.273,GLASSDOOR,datalake\0_SOURCE_WEB\13692-AVIS-SOC-GLASSDOOR-E929611_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13692-AVIS-SOC-GLASSDOOR-E929611_P2.html
509,13693-AVIS-SOC-GLASSDOOR-E762009_P1.html,AVIS-SOC,13693,html,csv,297.284,GLASSDOOR,datalake\0_SOURCE_WEB\13693-AVIS-SOC-GLASSDOOR-E762009_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13693-AVIS-SOC-GLASSDOOR-E762009_P1.html
510,13699-AVIS-SOC-GLASSDOOR-E3489_P1.html,AVIS-SOC,13699,html,csv,447.756,GLASSDOOR,datalake\0_SOURCE_WEB\13699-AVIS-SOC-GLASSDOOR-E3489_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13699-AVIS-SOC-GLASSDOOR-E3489_P1.html
511,13699-AVIS-SOC-GLASSDOOR-E3489_P2.html,AVIS-SOC,13699,html,csv,409.47,GLASSDOOR,datalake\0_SOURCE_WEB\13699-AVIS-SOC-GLASSDOOR-E3489_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13699-AVIS-SOC-GLASSDOOR-E3489_P2.html
512,13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,AVIS-SOC,13700,html,csv,352.952,GLASSDOOR,datalake\0_SOURCE_WEB\13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13700-AVIS-SOC-GLASSDOOR-E1127781_P1.html
513,13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html,AVIS-SOC,13700,html,csv,350.151,GLASSDOOR,datalake\0_SOURCE_WEB\13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html
514,13701-AVIS-SOC-GLASSDOOR-E1132974_P1.html,AVIS-SOC,13701,html,csv,337.546,GLASSDOOR,datalake\0_SOURCE_WEB\13701-AVIS-SOC-GLASSDOOR-E1132974_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13701-AVIS-SOC-GLASSDOOR-E1132974_P1.html
515,13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html,AVIS-SOC,13701,html,csv,338.25,GLASSDOOR,datalake\0_SOURCE_WEB\13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13701-AVIS-SOC-GLASSDOOR-E1132974_P2.html
516,13702-AVIS-SOC-GLASSDOOR-E1159854_P1.html,AVIS-SOC,13702,html,csv,258.609,GLASSDOOR,datalake\0_SOURCE_WEB\13702-AVIS-SOC-GLASSDOOR-E1159854_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13702-AVIS-SOC-GLASSDOOR-E1159854_P1.html
517,13704-AVIS-SOC-GLASSDOOR-E9347_P1.html,AVIS-SOC,13704,html,csv,550.828,GLASSDOOR,datalake\0_SOURCE_WEB\13704-AVIS-SOC-GLASSDOOR-E9347_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13704-AVIS-SOC-GLASSDOOR-E9347_P1.html
518,13704-AVIS-SOC-GLASSDOOR-E9347_P2.html,AVIS-SOC,13704,html,csv,502.658,GLASSDOOR,datalake\0_SOURCE_WEB\13704-AVIS-SOC-GLASSDOOR-E9347_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13704-AVIS-SOC-GLASSDOOR-E9347_P2.html
519,13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html,AVIS-SOC,13705,html,csv,287.588,GLASSDOOR,datalake\0_SOURCE_WEB\13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13705-AVIS-SOC-GLASSDOOR-E2762239_P1.html
520,13706-AVIS-SOC-GLASSDOOR-E19928_P1.html,AVIS-SOC,13706,html,csv,339.706,GLASSDOOR,datalake\0_SOURCE_WEB\13706-AVIS-SOC-GLASSDOOR-E19928_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13706-AVIS-SOC-GLASSDOOR-E19928_P1.html
521,13708-AVIS-SOC-GLASSDOOR-E4252_P1.html,AVIS-SOC,13708,html,csv,421.803,GLASSDOOR,datalake\0_SOURCE_WEB\13708-AVIS-SOC-GLASSDOOR-E4252_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13708-AVIS-SOC-GLASSDOOR-E4252_P1.html
522,13708-AVIS-SOC-GLASSDOOR-E4252_P2.html,AVIS-SOC,13708,html,csv,422.19,GLASSDOOR,datalake\0_SOURCE_WEB\13708-AVIS-SOC-GLASSDOOR-E4252_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13708-AVIS-SOC-GLASSDOOR-E4252_P2.html
523,13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html,AVIS-SOC,13709,html,csv,385.231,GLASSDOOR,datalake\0_SOURCE_WEB\13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13709-AVIS-SOC-GLASSDOOR-E1365869_P1.html
524,13709-AVIS-SOC-GLASSDOOR-E1365869_P2.html,AVIS-SOC,13709,html,csv,313.894,GLASSDOOR,datalake\0_SOURCE_WEB\13709-AVIS-SOC-GLASSDOOR-E1365869_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13709-AVIS-SOC-GLASSDOOR-E1365869_P2.html
525,13710-AVIS-SOC-GLASSDOOR-E476908_P1.html,AVIS-SOC,13710,html,csv,364.999,GLASSDOOR,datalake\0_SOURCE_WEB\13710-AVIS-SOC-GLASSDOOR-E476908_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13710-AVIS-SOC-GLASSDOOR-E476908_P1.html
526,13710-AVIS-SOC-GLASSDOOR-E476908_P2.html,AVIS-SOC,13710,html,csv,360.824,GLASSDOOR,datalake\0_SOURCE_WEB\13710-AVIS-SOC-GLASSDOOR-E476908_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13710-AVIS-SOC-GLASSDOOR-E476908_P2.html
527,13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html,AVIS-SOC,13711,html,csv,279.517,GLASSDOOR,datalake\0_SOURCE_WEB\13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html
528,13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html,AVIS-SOC,13712,html,csv,234.519,GLASSDOOR,datalake\0_SOURCE_WEB\13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html
529,13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html,AVIS-SOC,13713,html,csv,232.822,GLASSDOOR,datalake\0_SOURCE_WEB\13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13713-AVIS-SOC-GLASSDOOR-E3142186_P1.html
530,13714-AVIS-SOC-GLASSDOOR-E10777_P1.html,AVIS-SOC,13714,html,csv,351.414,GLASSDOOR,datalake\0_SOURCE_WEB\13714-AVIS-SOC-GLASSDOOR-E10777_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13714-AVIS-SOC-GLASSDOOR-E10777_P1.html
531,13714-AVIS-SOC-GLASSDOOR-E10777_P2.html,AVIS-SOC,13714,html,csv,352.369,GLASSDOOR,datalake\0_SOURCE_WEB\13714-AVIS-SOC-GLASSDOOR-E10777_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13714-AVIS-SOC-GLASSDOOR-E10777_P2.html
532,13716-AVIS-SOC-GLASSDOOR-E466295_P1.html,AVIS-SOC,13716,html,csv,400.648,GLASSDOOR,datalake\0_SOURCE_WEB\13716-AVIS-SOC-GLASSDOOR-E466295_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13716-AVIS-SOC-GLASSDOOR-E466295_P1.html
533,13716-AVIS-SOC-GLASSDOOR-E466295_P2.html,AVIS-SOC,13716,html,csv,401.288,GLASSDOOR,datalake\0_SOURCE_WEB\13716-AVIS-SOC-GLASSDOOR-E466295_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13716-AVIS-SOC-GLASSDOOR-E466295_P2.html
534,13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html,AVIS-SOC,13717,html,csv,251.605,GLASSDOOR,datalake\0_SOURCE_WEB\13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html
535,13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html,AVIS-SOC,13718,html,csv,259.903,GLASSDOOR,datalake\0_SOURCE_WEB\13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html
536,13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html,AVIS-SOC,13722,html,csv,360.021,GLASSDOOR,datalake\0_SOURCE_WEB\13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html
537,13722-AVIS-SOC-GLASSDOOR-E1256638_P2.html,AVIS-SOC,13722,html,csv,355.042,GLASSDOOR,datalake\0_SOURCE_WEB\13722-AVIS-SOC-GLASSDOOR-E1256638_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13722-AVIS-SOC-GLASSDOOR-E1256638_P2.html
538,13723-AVIS-SOC-GLASSDOOR-E373493_P1.html,AVIS-SOC,13723,html,csv,344.819,GLASSDOOR,datalake\0_SOURCE_WEB\13723-AVIS-SOC-GLASSDOOR-E373493_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13723-AVIS-SOC-GLASSDOOR-E373493_P1.html
539,13723-AVIS-SOC-GLASSDOOR-E373493_P2.html,AVIS-SOC,13723,html,csv,349.967,GLASSDOOR,datalake\0_SOURCE_WEB\13723-AVIS-SOC-GLASSDOOR-E373493_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13723-AVIS-SOC-GLASSDOOR-E373493_P2.html
540,13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html,AVIS-SOC,13724,html,csv,248.27,GLASSDOOR,datalake\0_SOURCE_WEB\13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html
541,13725-AVIS-SOC-GLASSDOOR-E10842_P1.html,AVIS-SOC,13725,html,csv,427.789,GLASSDOOR,datalake\0_SOURCE_WEB\13725-AVIS-SOC-GLASSDOOR-E10842_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13725-AVIS-SOC-GLASSDOOR-E10842_P1.html
542,13725-AVIS-SOC-GLASSDOOR-E10842_P2.html,AVIS-SOC,13725,html,csv,383.273,GLASSDOOR,datalake\0_SOURCE_WEB\13725-AVIS-SOC-GLASSDOOR-E10842_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13725-AVIS-SOC-GLASSDOOR-E10842_P2.html
543,13727-AVIS-SOC-GLASSDOOR-E1261010_P1.html,AVIS-SOC,13727,html,csv,234.055,GLASSDOOR,datalake\0_SOURCE_WEB\13727-AVIS-SOC-GLASSDOOR-E1261010_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13727-AVIS-SOC-GLASSDOOR-E1261010_P1.html
544,13728-AVIS-SOC-GLASSDOOR-E200717_P1.html,AVIS-SOC,13728,html,csv,400.092,GLASSDOOR,datalake\0_SOURCE_WEB\13728-AVIS-SOC-GLASSDOOR-E200717_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13728-AVIS-SOC-GLASSDOOR-E200717_P1.html
545,13728-AVIS-SOC-GLASSDOOR-E200717_P2.html,AVIS-SOC,13728,html,csv,355.02,GLASSDOOR,datalake\0_SOURCE_WEB\13728-AVIS-SOC-GLASSDOOR-E200717_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13728-AVIS-SOC-GLASSDOOR-E200717_P2.html
546,13729-AVIS-SOC-GLASSDOOR-E234791_P1.html,AVIS-SOC,13729,html,csv,258.406,GLASSDOOR,datalake\0_SOURCE_WEB\13729-AVIS-SOC-GLASSDOOR-E234791_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13729-AVIS-SOC-GLASSDOOR-E234791_P1.html
547,13732-AVIS-SOC-GLASSDOOR-E158808_P1.html,AVIS-SOC,13732,html,csv,373.84,GLASSDOOR,datalake\0_SOURCE_WEB\13732-AVIS-SOC-GLASSDOOR-E158808_P1.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13732-AVIS-SOC-GLASSDOOR-E158808_P1.html
548,13732-AVIS-SOC-GLASSDOOR-E158808_P2.html,AVIS-SOC,13732,html,csv,375.833,GLASSDOOR,datalake\0_SOURCE_WEB\13732-AVIS-SOC-GLASSDOOR-E158808_P2.html,datalake\1_LANDING_ZONE\GLASSDOOR\AVI\13732-AVIS-SOC-GLASSDOOR-E158808_P2.html
